epoch,dsc,dsc_int,l1,loss,val_dsc,val_dsc_int,val_l1,val_loss
41,0.12148181995847723,0.094724541557471,0.011246786952314285,0.08023106284525432,0.10901772664245746,0.08608718723004809,0.009498211423259604,0.07232797823985561
42,0.12179264820027817,0.09495850645866384,0.011280498681807128,0.08027463389749791,0.11351070262496193,0.08744607947546722,0.009758993694160162,0.07396503824194992
43,0.12159776546638154,0.09466129979126194,0.011255752765784489,0.08003588591726496,0.10935097467996328,0.08699748560903013,0.009484836483074464,0.07321861106060297
44,0.12177881293739655,0.0957398456487634,0.01129646402918735,0.08110015502254946,0.11073949737244158,0.08777845284894262,0.009463544859763655,0.07441246306109385
45,0.12333912782408986,0.09602051163384308,0.011364251701448325,0.08135882883473204,0.10825452203129773,0.08519103054255876,0.009301413569740857,0.07170973012629153
46,0.11939817749880428,0.09346538411787354,0.011086608718554493,0.07895983275025084,0.10873213482682716,0.08434274380845863,0.00942467251986786,0.07102090322410866
47,0.11850207075935942,0.09292453524255459,0.010997221310413561,0.07842234985993267,0.10915261109131083,0.0866920068195385,0.009442801917372625,0.07304973898970844
48,0.11899500109177433,0.09284929291743818,0.011043781774326723,0.07846956190267985,0.10471281331120089,0.08371572949176384,0.009023766800752241,0.0707125293541163
49,0.1177014147758452,0.0920465673479501,0.01097163695270903,0.07757860056394963,0.10655912080574208,0.08421703999286104,0.009222696365192398,0.07077095363875194
50,0.11855800172073916,0.09231180952089589,0.010997279661479679,0.07799093888863358,0.10602255086535212,0.08332850887805601,0.009122890266441057,0.07021447386976608
51,0.11664099005232928,0.09122082986650502,0.010850116239096326,0.07707664586505791,0.10601318022657259,0.08325450468163953,0.009196535181736932,0.07009866493268499
52,0.11726672594547591,0.09124727633236816,0.010906286705764576,0.07710781376344593,0.10560332187476684,0.08394307962934823,0.009169448714988501,0.07038832566801362
53,0.11692324843875718,0.09108739319307112,0.010894201913335805,0.07696364111090051,0.10691601293068323,0.08371672572735349,0.009210154080158297,0.07031848524136311
54,0.11671350671902511,0.091423760850958,0.01085869843902576,0.07705000382594722,0.10677645184804763,0.08418998406945115,0.009325502223080904,0.07083863158715353
55,0.11591913348203113,0.0903649185640631,0.010800552945079832,0.07629446516073571,0.10874948618712377,0.08769111117912819,0.009547396589378192,0.07454778382025834
56,0.11603947700116372,0.09042822357733427,0.010827799330916554,0.0762972795142146,0.10527253280280943,0.08303766315909593,0.009082286718855553,0.07063447208901066
57,0.11535867918667159,0.08969552424858383,0.010794738989300412,0.07574505923169607,0.10281538187720964,0.08175576980786556,0.008800313137741137,0.06949900989569477
58,0.11479256469861204,0.08945761915646779,0.01071330172995006,0.07544094792194515,0.10564868724295862,0.08215158955475306,0.009197683008460664,0.06947457363504542
59,0.11487477562305148,0.08918839938892688,0.010687640783257424,0.07527617083353703,0.10280136309559623,0.08166391900984762,0.008954783153258188,0.0682933075020046
60,0.11404281505564524,0.0886627710043697,0.010686972581900515,0.07477122158435164,0.1042448497271236,0.08151751251878905,0.009114291977009333,0.0686322328302787
61,0.11433834565193843,0.08893303179734516,0.010683773581964005,0.07511921055640909,0.10679549826707661,0.08429190074556775,0.009293288037387487,0.07094308594718908
62,0.11515241512378238,0.08972361576510032,0.01070902785109079,0.0756800851995074,0.10460177601964593,0.08287098562774922,0.00917732864090608,0.06964043027543389
63,0.1129359700258984,0.08779469782626843,0.010604708295747842,0.07400845534374617,0.10286411917877887,0.08144939315380138,0.008880738179059615,0.06847088244834026
64,0.11337780299254763,0.08851861331688754,0.010592957459094617,0.07470120546010857,0.10175658932664151,0.08096157465491617,0.008997200469521783,0.06800345486145626
65,0.11337341757801256,0.08798152320156849,0.010611689800291223,0.07410844892794598,0.1046055743606641,0.0810374320721037,0.00905679026730875,0.06828252547670374
66,0.1131572791044976,0.08807261806970881,0.010608530990006585,0.07420124662118954,0.10009961835748105,0.08015531022157778,0.008685486717346097,0.06699877803120144
67,0.11289203706934062,0.0877790471837943,0.010519614303022767,0.0739213731594202,0.10170335405702113,0.08103036191572692,0.008959919739696474,0.06798817540702509
68,0.11417864521062268,0.08874615364094197,0.010687211666209262,0.07465095649101688,0.10506720271471252,0.08194564490827758,0.00919325358552646,0.06930939471006681
69,0.11084986145200502,0.08628369384342657,0.01044926016747001,0.07273913147409715,0.10097320283964645,0.07967728839860472,0.00900212732761775,0.06729234137525754
70,0.11276184009246806,0.08789686755811647,0.010549845140256612,0.07400621496953712,0.10835859379346577,0.08448833652006854,0.009660208391754329,0.07137908195743294
71,0.11294662696814863,0.08790909870959772,0.010581997687736423,0.07415037367945221,0.1025770781241748,0.08069371842993103,0.009066340807688351,0.0680682348910407
72,0.11169751273246976,0.08669736105734016,0.010481099250392664,0.07292404324635045,0.10697390972184732,0.08230256772026949,0.009476003351027955,0.06942381091177859
73,0.1097229874963193,0.08496943321273717,0.01035577073594427,0.07159376240062573,0.10214760105084626,0.07903724713694482,0.008946206371820318,0.06686237614743318
74,0.11140399391475103,0.0867371806104552,0.010469907399489617,0.07299193711933902,0.10235406610173875,0.08143580157922793,0.008951899271083388,0.0679160186671722
75,0.11043690612698905,0.08599587331701462,0.010371466299069132,0.07240647747134178,0.09754499590957359,0.07972674361009638,0.008610042750963413,0.06695428908302382
76,0.11003662293556707,0.08563081886997749,0.010395555019865915,0.0722465389549205,0.09909327633593584,0.07868509160297472,0.008742622187952812,0.06634368852113226
77,0.11118742943616822,0.08632480223016392,0.010437771221670252,0.07263355674004944,0.0992438966625063,0.0783784232355515,0.008710823477947025,0.0658608985421455
78,0.10953558291276382,0.08536138756066378,0.01035410339308289,0.07185985201171466,0.1009589172877268,0.07939000469938397,0.008905057579777447,0.06633137828249971
79,0.10989197258717955,0.08543273135200961,0.010325173277875169,0.07191142994192579,0.09899073983348947,0.07795256223572242,0.008596794031652486,0.06515538758941268
80,0.1100676813108197,0.0853875425662441,0.01046709540863957,0.07176540729184631,0.0983951628531513,0.07859913288936189,0.008580935522779203,0.06607954878182638
81,0.10919467440058225,0.08495661707984893,0.010327974087237929,0.07132503182630506,0.09643465454334807,0.07810989927192852,0.008479954337453074,0.06545639189208323
82,0.10900960501789632,0.08467231860623478,0.01024612858172589,0.07121209958700513,0.09935220510593877,0.07918242365121841,0.008611265803457672,0.06637930212123629
83,0.10898498963355954,0.08474820143565899,0.010256591574989081,0.0713949173377366,0.10203135697560686,0.07947920776584767,0.008955339161255871,0.06692808264481367
84,0.10911647956274176,0.08469619102730121,0.010296520875146325,0.07132972341157642,0.10065334460026101,0.07973479206947191,0.008693291628009102,0.06681185037867717
85,0.10941538749663576,0.08499174170182078,0.010293589934608837,0.07146794691130706,0.10010317893111613,0.08002314140381334,0.008902323783688009,0.06729011001843441
86,0.1090109966190083,0.08450559314806638,0.010299206774505078,0.0710713275553745,0.0988534054864308,0.07735064105232341,0.008766275893440981,0.06488996382854371
87,0.10902494189527392,0.08470929014346486,0.010240959635349373,0.07115022999967624,0.09809592371607775,0.07862981469463051,0.008632240300204307,0.06613129778412037
88,0.10909852260113145,0.08461853166873894,0.010271521158121013,0.07107170753498494,0.09987748037482544,0.08222158386575809,0.008808199259564236,0.06931195278764848
89,0.1087011838488079,0.08446210191049194,0.01026576787010694,0.07099844301651131,0.10101062733053515,0.07992096903221373,0.008921388917865885,0.06692802868311919
90,0.10771311857694917,0.0834458553946408,0.010171068191759966,0.07026037469973548,0.10164575002112972,0.07956582507665363,0.009147561799719112,0.06679758115830445
91,0.10880888403220842,0.084535962814893,0.010217571549698674,0.07100316759920798,0.09855162115198363,0.07686182627518397,0.008750775429819311,0.06457671432600387
92,0.10843286928687074,0.08420701120053754,0.010205215176393202,0.07084796541846972,0.09735630465207723,0.07805720700547233,0.00858020249444311,0.06502744433317938
93,0.1075327475811099,0.08330485258372243,0.01017257043828724,0.07005487726384754,0.09455349528965568,0.07820003819912942,0.008289357897673407,0.06533952233858177
94,0.10691911778910745,0.08300063134645591,0.010142617404642628,0.06979045795470963,0.09977101827418682,0.07703183238821766,0.008755138249997097,0.06481025586238175
95,0.10749251275048502,0.08327862534485309,0.010140511759436265,0.07002725805642937,0.09994840908474488,0.08037434263921704,0.009005583123252864,0.06744123066114761
96,0.10789030410111733,0.08362050054340764,0.010180302730358836,0.07027915708323293,0.09840183363774946,0.07857265876692558,0.008750532217651624,0.06598669886948332
97,0.10813325700252506,0.08382714701817938,0.010236111272119448,0.07030949567568683,0.09444747761906883,0.07653725989760225,0.008336082414958026,0.06376773959240187
98,0.10686012928198631,0.08290240022994595,0.010160571645423111,0.06977927664115613,0.09503664528572682,0.07528111956577979,0.008342984991373788,0.06311356931511647
99,0.1061277517809749,0.08232561298587372,0.010055745740155773,0.06934427545453102,0.09625588396520339,0.07809643002340347,0.008444517554750081,0.06542311617773365
